아이즈비전,2.6,2.16
아이진,0,0
아이컴포넌트,0,0
아이케이세미콘,0.65,0.9
아이큐어,0,0
아이크래프트,1.62,0
아이텍,1.94,0
아이티센,0,0
아이피몬스터,0,0
아주IB투자,0,2.27
아주캐피탈,23.72,5.63
아즈텍WB,0,2.84
아진산업,0,0
아진엑스텍,1.86,2.6
아프리카TV,1.98,1.19
안국약품,1.8,2.22
안랩,1.49,1.94
안지오랩,0,0
안트로젠,0,0
알로이스,0,0
알루코,1.45,0.89
알리코제약,0,0
알서포트,0,0.48
알에스오토메이션,0.4,0
알에프세미,0.36,0.49
알에프텍,1.03,0
알엔투테크놀로지,0.36,0.44
알테오젠,0,0
알톤스포츠,0,0
알티캐스트,0,0
알파홀딩스,0,0
앙츠,0,0
애경산업,0,0.95
애경유화,1.99,4.43
애니젠,0,0
액션스퀘어,0,0
액토즈소프트,0,0
액트,1.22,1.12
액트로,0,3.04
앤디포스,7.89,1.11
앤씨앤,0,0
앤유엔터테인먼트,0,0
앱클론,0,0
야스,0,3.21
양지사,0,0
어보브반도체,0.98,2.14
엄지하우스,0,0
에너전트,0,0
에너토크,0.83,1.46
에넥스,1.6,0.73
에듀파트너,0,0
에버다임,1.18,1.92
에브리봇,0,0
에스넷,0.93,2.47
에스디생명공학,1.02,0
에스디시스템,0,0
에스마크,0,0
에스맥,0,0
에스모,0,0
에스씨디,1.75,2.68
에스아이리소스,0,0
에스알바이오텍,0,0
에스앤더블류,0,0
에스앤디,0,0
에스앤씨엔진그룹,0,0
에스앤에스텍,1.16,1.33
에스에너지,0.67,0.84
에스에스알,0,0
에스에이엠티,5.6,7.88
에스에이티,2.62,2.85
에스에이티이엔지,0,1.35
에스에프씨,0,0
에스에프에이,3.21,3.69
에스엔유,0,0
에스엔텍,0,0
에스엔피제네틱스,0,0
에스엘,1.63,2.01
에스엘에스바이오,0,0
에스엠,0,0
에스엠비나,0,0
에스엠코어,0.3,0.58
에스와이,0,0
에스원,2.34,2.49
에스제이엠,2.65,3.31
에스제이엠홀딩스,4.17,4.38
에스제이케이,0,0
에스제이켐,0,0
에스케이씨에스,0,0
에스코넥,0,0
에스텍,4.35,5.08
에스텍파마,0.41,0.61
에스트래픽,0.18,0
에스티아이,0.9,2.73
에스티오,0.71,5.21
에스티큐브,0,0
에스티팜,1.51,2.53
에스폴리텍,1.31,1.36
에스퓨얼셀,0,0.16
에스피지,0.72,1.54
에쎈테크,0,0
에쓰씨엔지니어링,0,0
에어부산,0,1.64
에이디칩스,0,0
에이디테크놀로지,0,1.02
에이리츠,2.01,6.39
에이블씨엔씨,0,0
에이비엘바이오,0,0
에이비온,0,0
에이스침대,1.69,4.27
에이스테크,0,0
에이씨티,0,0
에이아이비트,0,0
에이앤티앤,0,0
에이엔피,0,0
에이원알폼,0,0
에이치시티,0,1.12
에이치엔에스하이텍,0,0
에이치엔티,0,0
에이치엘비,0,0
에이치엘비생명과학,0,0
에이치엘비파워,0,0
에이치엘사이언스,0.6,0.7
에이치케이,0,0
에이테크솔루션,0,0
에이텍,0.91,1.35
에이텍티앤,0.96,1.33
에이티넘인베스트,2.41,2.47
에이티세미콘,0,0
에이티젠,0,0
에이펙스인텍,0,0
에이프로젠 H&G,0,0
에이프로젠 KIC,0,0
에이프로젠제약,0,0
에이피티씨,0,3.51
에치에프알,0,0
에코마이스터,0,0
에코마케팅,1.42,3.42
에코바이오,0,0
에코캡,0,0
에코프로,0,0
에코프로비엠,0,0
에코플라스틱,0,0
에프알텍,0,0
에프앤가이드,1.61,1.48
에프앤리퍼블릭,0,0
에프에스티,1.47,2.11
에프엔씨엔터,0,0
에프엔에스테크,0,0
엑사이엔씨,0,0
엑세스바이오,0,0
엑셈,0,0
엑시콘,0.82,1.73
엔브이에이치코리아,4.31,4.66
엔솔바이오사이언스,0,0
엔시트론,0,0
엔씨소프트,1.63,1.3
엔에스,0,1.5
엔에스쇼핑,1.23,1.17
엔에스엔,0,0
엔에스컴퍼니,0,0
엔에이치스팩10호,0,0
엔에이치스팩11호,0,0
엔에이치스팩12호,0,0
엔에이치스팩13호,0,0
엔에이치스팩14호,0,0
엔에이치엔,0,0
엔지스테크널러지,0,0
엔지켐생명과학,0,0
엔케이,0,0
엔케이맥스,0,0
엔케이물산,0,0
엔터메이트,0,0
엔텔스,0,0
엔피씨,1.72,2.52
엔피케이,1.49,1.6
엘디티,0,0
엘리비젼,0,0
엘브이엠씨,0,0
엘비세미콘,0,0
엘아이에스,0,0
엘앤씨바이오,0,0
엘앤에프,0.23,0.27
엘앤케이바이오,0,0
엘에이티,0,0
엘엠에스,1.59,2.32
엘오티베큠,0.3,0.44
엘컴텍,1.83,1.63
엘티씨,1.05,1.03
엠게임,0,0
엠로,0,0
엠벤처투자,0,0
엠씨넥스,1.25,2.32
엠아이텍,0,1.55
엠앤씨생명과학,0,0
엠에스씨,1.0,0.8
엠에스오토텍,2.9,2.4
엠에프엠코리아,0,0
엠젠플러스,0,0
엠케이전자,1.24,1.19
엠코르셋,0,2.5
엠플러스,0,0
연우,0,0
연이정보통신,0,0
영보화학,2.05,2.68
영신금속,0,0
영우디에스피,0,0
영원무역,0.95,0.91
영원무역홀딩스,1.08,1.28
영인프런티어,0,0
영진약품,0,0
영풍,0.93,1.34
영풍정밀,2.29,3.2
영풍제지,1.38,1.18
영화금속,2.17,0
영화테크,0.56,0.88
영흥철강,0.81,0.93
예림당,0,0
예스24,2.19,2.5
예스코홀딩스,3.96,3.75
예스티,0,0
옐로페이,0,0
오가닉티코스메틱,0,0
오공,1.41,1.57
오디텍,1.18,1.7
오뚜기,0.87,1.04
오렌지라이프,4.49,9.29
오로라,1.02,1.75
오르비텍,0,0
오리엔탈정공,0,0
오리엔트바이오,0,0
오리엔트정공,0,0
오리온,0.57,0.5
오리온홀딩스,2.25,3.8
오리콤,4.34,4.31
오상자이엘,0,0
오성첨단소재,0,0
오션브릿지,0,5.31
오스코텍,0,0
오스테오닉,0,0
오스템,0.5,0.53
오스템임플란트,0,0
오이솔루션,0.86,0.71
오킨스전자,0,0
오텍,0.9,0.95
오파스넷,0,0
오픈베이스,0.45,0.7
올릭스,0,0
옴니시스템,0,0
옴니텔,0,0
옵토팩,0,0
옵트론텍,0,0.68
옵티시스,1.05,0.98
옵티팜,0,0
와이디온라인,0,0
와이비엠넷,3.48,3.28
와이솔,1.68,1.62
와이아이케이,0,0
와이엔텍,0.0,0
와이엠씨,0.97,3.12
와이엠티,0,0
와이오엠,0,0
와이제이엠게임즈,0,0
와이지-원,1.32,2.15
와이지엔터테인먼트,0.52,0.32
와토스코리아,2.92,3.5
용평리조트,0.96,1.15
우노앤컴퍼니,3.48,2.3
우리금융지주,0,0
우리기술,0,0
우리기술투자,0.6,0.39
우리넷,2.38,1.63
우리들제약,0,0
우리들휴브레인,0,0
우리로,0,0
우리바이오,0,0
우리산업,0.28,0.28
우리산업홀딩스,0.71,0.81
우리손에프앤지,0,1.59
우리이앤엘,0,0
우리조명,0,0
우리종금,0,0
우림기계,0.62,1.63
우성사료,0.85,0
우수AMS,1.23,0
우신시스템,0.24,0.15
우원개발,2.66,0
우정바이오,0,0
우주일렉트로,1.92,1.88
우진,0,0
우진비앤지,0,0
우진아이엔에스,0,4.02
우진플라임,0,0
웅진,0,0
웅진씽크빅,2.47,0
웅진에너지,0,0
웅진코웨이,3.28,4.86
원림,1.08,0
원익,0,0
원익IPS,0.6,1.09
원익QnC,0,0
원익머트리얼즈,0,0.92
원익큐브,0,0
원익홀딩스,0,0
원일특강,1.01,1.31
원텍,0,0
원풍,4.28,4.42
원풍물산,0,0
월덱스,0.63,1.02
웨이브일렉트로,0,0
웰바이오텍,0,0
웰크론,0,0
웰크론강원,0,0
웰크론한텍,0,0
웹스,0,0
웹젠,0,0
웹케시,0,0.53
위닉스,1.45,2.75
위메이드,1.19,2.31
위세아이텍,0,0.43
위월드,0,0
위즈코프,1.29,1.67
위지윅스튜디오,0,0
위지트,0,0
윈스,2.51,2.9
윈팩,0,0
윈하이텍,1.97,2.89
윌비스,0,0
윙입푸드,0,0
유나이티드,0.99,1.44
유니드,2.36,2.62
유니셈,0.96,1.85
유니슨,0,0
유니온,5.12,2.62
유니온머티리얼,2.04,1.93
유니온커뮤니티,2.33,2.65
유니켐,0,0
유니퀘스트,1.04,1.57
유니크,0,0
유니테스트,1.56,3.81
유니테크노,0,0
유니트론텍,1.01,1.79
유니포인트,0,0
유라테크,0.83,1.11
유바이오로직스,0,0
유비벨록스,0,0
유비온,0,0
유비케어,0.82,0.8
유비쿼스,1.91,1.58
유비쿼스홀딩스,0,1.88
유성기업,3.37,3.44
유성티엔에스,0.39,0.59
유수홀딩스,0,0
유신,1.67,0
유쎌,0,0
유아이디,0,0
유아이엘,7.68,8.97
유안타제3호스팩,0,0
유안타제4호스팩,0,0
유안타증권,0,0
유앤아이,0,0
유양디앤유,0,0
유에스티,0,0
유엔젤,0,0
유유제약,1.6,1.9
유지인트,0,0
유진기업,3.05,2.4
유진로봇,0,0
유진증권,0,2.53
유진테크,1.09,2.15
유테크,0,0
유투바이오,0,0
유티아이,0.99,1.76
유틸렉스,0,0
유한양행,0.87,0.93
유화증권,3.77,5.6
육일씨엔에쓰,0,0
율촌화학,2.36,3.88
이건산업,2.63,1.95
이건홀딩스,1.54,2.48
이구산업,3.74,0
이그잭스,0,0
이글루시큐리티,1.53,3.09
이글벳,0.39,0.53
이노메트리,0,0.79
이노벡스,0,0
이노션,1.37,2.37
이노와이어리스,0,0
이노인스트루먼트,0,0
이노테라피,0,0
이녹스,0,0
이녹스첨단소재,0.0,0.0
이니텍,0.0,0.36
이더블유케이,0,0
이라이콤,2.77,7.45
이랜텍,0,0
이루온,0,0
이리츠코크렙,0,0
이마트,0.65,1.1
이매진아시아,0,0
이미지스,0,0
이베스트투자증권,4.49,5.47
이비테크,0,0
이상네트웍스,1.15,0
이수앱지스,0,0
이수페타시스,1.66,1.08
이수화학,3.28,4.0
이스타코,0,0
이스트소프트,0,0
이스트아시아홀딩스,0,0
이씨에스,0,0
이아이디,0,0
이에스브이,0,0
이에스산업,0,0
이에스에이,0,0
이엑스티,4.32,2.04
이엔드디,0,0
이엔에프테크놀로지,0.39,0.8
이엘케이,0,0
이엘피,0,1.18
이엠넷,0.72,0.93
이엠코리아,0,0
이엠텍,0.57,0.88
이엠티,0,0
이연제약,1.63,3.6
이오테크닉스,0.18,0.21
이원컴포텍,0,0
이월드,0,0
이즈미디어,0,0.94
이지바이오,0.78,1.24
이지웰페어,1.11,0.78
이지케어텍,0,0
이크레더블,3.64,4.27
이테크건설,0.59,1.24
이트론,0,0
이퓨쳐,0,0
이화공영,0.89,0.3
이화산업,0,0
이화전기,0,0
인디에프,0,0
인바디,0.3,0.55
인베니아,0.23,2.03
인산가,0.64,1.26
인선이엔티,0,0
인성정보,0,0
인스코비,0,0
인지디스플레,4.24,4.53
인지컨트롤스,2.64,1.49
인천도시가스,4.2,4.24
인카금융서비스,0,0
인콘,0,0
인크로스,0,0
인탑스,1.87,1.74
인터로조,0.76,1.18
인터불스,0,0
인터엠,0,0
인터지스,3.97,0
인터코스,0,0
인터파크,1.61,1.94
인터파크홀딩스,1.27,2.13
인터플렉스,0,0
인텍플러스,0,0
인텔리안테크,0.69,0.76
인트로메딕,0,0
인트론바이오,0,0
인팩,2.86,4.17
인포마크,0,0
인포바인,3.8,4.15
인포뱅크,0.55,0.69
인프라웨어,0,0
인프라웨어테크놀러지,0,0
인피니트헬스케어,0,0
인화정공,1.11,0
일동제약,1.56,1.86
일동홀딩스,1.31,1.45
일성건설,0.0,0
일성신약,0.56,0.78
일신바이오,0,0.28
일신방직,1.36,2.08
일신석재,0,0
일야,0,0
일양약품,0,0
일정실업,2.01,0
일지테크,1.41,1.07
일진다이아,1.22,0.89
일진디스플,1.3,1.54
일진머티리얼즈,1.7,0
일진전기,1.35,0
일진파워,4.24,5.73
일진홀딩스,0,2.31
잇츠한불,1.32,0.56
잉글우드랩,0,0
잉크테크,0,0
자비스,0,0
자연과환경,0,0
자이글,0,0
자화전자,1.69,1.69
장원테크,0,0
재영솔루텍,0,0
전방,2.59,0
전우정밀,0,0
전진바이오팜,0,0
전파기지국,3.33,1.98
정다운,0,0
정산애강,0,0
정상제이엘에스,5.72,6.16
정원엔시스,0,0
제낙스,0,0
제너셈,0,0
제넥신,0,0
제넨바이오,0,0
제노레이,0,1.55
제노텍,0,0
제노포커스,0,0
제놀루션,0,0
제닉,0.0,0
제로투세븐,0,0
제룡산업,1.23,1.12
제룡전기,0.84,0.6
제미니투자,0,0
제우스,1.19,2.63
제이브이엠,0.52,1.04
제이스테판,0,0
제이스텍,2.79,1.89
제이씨케미칼,1.47,1.51
제이씨현시스템,1.14,1.44
제이에스코퍼레이션,2.34,4.09
제이에스티나,0.93,0.97
제이엔케이히터,1.43,0
제이엠아이,0,0
제이엠티,0,3.57
제이웨이,0,0
제이준코스메틱,0,0
제이콘텐트리,0,0
제이티,0,0
제일기획,3.58,3.42
제일바이오,0,0
제일약품,0.11,0.13
제일연마,3.05,3.22
제일제강,0,0
제일테크노스,2.2,2.61
제일파마홀딩스,0.17,0.27
제주반도체,0,0
제주은행,1.41,2.15
제주항공,1.7,1.94
젠큐릭스,0,0
젬백스,0,0
조광ILI,1.64,2.03
조광페인트,2.48,1.53
조광피혁,0,0
조비,0,0
조선내화,4.02,4.79
조선선재,1.81,1.9
조아제약,0,0
조이맥스,0,0
조이시티,0,0
조일알미늄,1.33,0
조흥,2.08,3.29
종근당,0.65,0.84
종근당바이오,1.87,0.96
종근당홀딩스,1.24,2.08
좋은사람들,0,0
주노콜렉션,0,0
주성엔지니어링,0.74,1.55
주연테크,0,0
줌인터넷,0,0
중앙리빙테크,0,0
중앙백신,0.3,0.3
중앙에너비스,3.0,2.39
중앙오션,0,0
지노믹트리,0,0
지놈앤컴퍼니,0,0
지니뮤직,0,0
지니언스,0.79,0
지란지교시큐리티,0.42,0.94
지스마트글로벌,0,0
지앤이헬스케어,0,0
지어소프트,0,0
지에스이,2.41,3.92
지엔씨에너지,1.46,1.12
지엔코,0,0
지엘팜텍,0,0
지엠비코리아,1.2,0.36
지엠피,0,0
지역난방공사,3.86,0
지오씨,0,0
지와이커머스,0,0
지코,0,0
지투알,2.43,3.32
지투하이소닉,0,0
지트리비앤티,0,0
지티지웰니스,0,0
진도,5.05,3.08
진로발효,3.12,3.99
진매트릭스,0,0
진바이오텍,0.64,0.74
진성티이씨,1.71,2.67
진양산업,4.28,1.91
진양제약,2.17,2.66
진양폴리우레탄,0,0
진양홀딩스,4.67,5.57
진양화학,0,0
진에어,0.94,1.56
진원생명과학,0,0
진흥기업,0,0
질경이,0,0
차바이오텍,0,0
차이나그레이트,0,0
참엔지니어링,0,0
참좋은여행,1.83,2.16
창해에탄올,3.45,4.49
천보,0,0
천일고속,16.16,7.56
청광종건,0,0
청담러닝,4.97,4.34
청보산업,0,0
청호컴넷,0,0
체리부로,3.01,2.14
체시스,0,0
초록뱀,0,0
칩스앤미디어,0,1.13
카스,1.31,1.59
카이노스메드,0,0
카카오,0.11,0.12
카페24,0,0
카프로,0.66,1.15
캐스텍코리아,2.3,0.6
캔서롭,0,0
캠시스,0,0
컨버즈,0,0
컬러레이,0,0
컴투스,1.03,1.09
컴퍼니케이,0,0
케미메디,0,0
케어랩스,0,0
케어젠,1.4,0.85
케이디켐,3.13,4.07
케이맥,0,0
케이비17호스팩,0,0
케이비아이동국실업,0,0
케이비제10호스팩,0,0
케이비제11호스팩,0,0
케이사인,0.65,0
케이씨,0.73,1.87
케이씨씨,2.36,2.91
케이씨에스,2.11,4.7
케이씨텍,0.85,2.85
케이씨티,3.54,6.09
케이씨티시,1.37,1.57
케이씨피드,1.61,1.12
케이아이엔엑스,1.59,1.67
케이에스피,0,0
케이엔더블유,0,0
케이엘넷,1.0,1.16
케이엠,0.8,0.74
케이엠더블유,0,0
케이엠제약,0,0
케이탑리츠,1.99,1.71
케이티,3.31,3.69
케이티스카이라이프,2.6,3.04
케이티앤지,3.46,3.94
케이프,0,0
케이피에스,0,0
케이피에프,3.08,3.83
케이피엠테크,0,0
케이피티유,0.8,1.09
켐온,0,0
켐트로닉스,0,0.0
켐트로스,0,0
코나아이,0,0
코너스톤네트웍스,0,0
코닉글로리,0,0
코다코,1.97,0
코데즈컴바인,0,0
코드네이처,0,0
코디,0,0
코디엠,0,0
코렌,0,0
코렌텍,0,0
코리아나,0.74,0
코리아써키트,0,0
코리아에스이,0.61,0
코리아에프티,1.65,2.16
코리아오토글라스,4.17,6.35
코리안리,2.73,3.18
코맥스,0.71,1.19
코메론,1.33,1.84
코미코,1.29,1.87
코미팜,0,0
코세스,0,0
코센,0,0
코셋,0,0
코스맥스,0.26,0.46
코스맥스비티아이,0.3,0.72
코스맥스엔비티,0,0.68
코스메카코리아,0.31,0.31
코스모신소재,0,0
코스모화학,0,0
코스온,0,0
코아스,0,0
코아스템,0,0
코아시아,0,0
코엔텍,0.47,5.24
코오롱,0.81,1.62
코오롱글로벌,1.53,1.4
코오롱머티리얼,0,0
코오롱생명과학,0,0
코오롱인더,1.24,1.57
코오롱티슈진,0,0
코오롱플라스틱,1.53,2.14
코웰패션,0.56,0.84
코위버,1.23,2.08
코이즈,0,0
코콤,2.08,2.89
코텍,1.83,2.88
코프라,1.48,2.44
콜마비앤에이치,0.49,1.0
콤텍시스템,0,0
쿠첸,0,0
쿠쿠홀딩스,3.22,2.53
쿠쿠홈시스,0,1.58
큐렉소,0,0
큐로,0,0
큐로컴,0,0
큐로홀딩스,0,0
큐리언트,0,0
큐브엔터,0,0
큐에스아이,0.8,0.44
큐엠씨,0,0
큐캐피탈,0,0
크라운제과,1.78,2.69
크라운해태홀딩스,0.66,0.88
크로넥스,0,0
크로바하이텍,0,0
크루셜텍,0,0
크리스에프앤씨,0,1.11
크리스탈,0,0
크리스탈신소재,0,0
크린앤사이언스,1.15,1.17
클래시스,0.19,0.34
클리오,0.27,0
키네마스터,0,0
키다리스튜디오,0,0
키움제5호스팩,0,0
키움증권,1.48,1.92
키위미디어그룹,0,0
키이스트,0,0
타이거일렉,0,0
탑선,0,0
탑엔지니어링,0.73,1.41
태경산업,3.85,3.94
태경화학,3.29,3.23
태광,0.41,0.64
태광산업,0.15,0.23
태림포장,0.32,5.86
태양,0.84,0.99
태양금속공업,0.29,0.37
태양기계,0,0
태영건설,0.87,1.1
태웅,0,0
태원물산,2.31,1.34
태평양물산,0,0.78
테고사이언스,0,0
테라셈,0,0
테라젠이텍스,0,0
테스,1.05,3.29
테스나,1.06,0.88
테이팩스,0,0
테크엔,0,0
테크윙,1.12,2.51
테크트랜스,0,0
텔레칩스,0.85,1.4
텔레필드,0,0
텔코웨어,4.81,5.1
텔콘RF제약,0,0
토니모리,0.28,0.89
토박스코리아,0,0
토비스,2.04,2.99
토탈소프트,0,0
토필드,0,0
톱텍,0.0,1.96
투비소프트,0,0
툴젠,0,0
트루윈,0,0
특수건설,0,0
티로보틱스,0,0
티비씨,1.55,1.74
티비에이치글로벌,0,0
티씨엠생명과학,0,0
티씨케이,0.91,2.23
티앤알바이오팹,0,0
티에스아이,0,0
티에스이,0,3.06
티에이치엔,2.92,2.1
티엘아이,2.18,0
티웨이항공,0,0
티웨이홀딩스,0,0
티케이씨,0,0
티케이케미칼,0,0
티플랙스,1.14,0.69
티피씨글로벌,0,0
틸론,0,0
팅크웨어,0,0
파나진,0,0
파라다이스,0.45,0.53
파라텍,1.11,0.9
파루,0,0
파마리서치바이오,0,0
파마리서치프로덕트,0.51,0.89
파멥신,0,0
파미셀,0,0
파버나인,0,0
파세코,3.53,4.33
파수닷컴,0,0
파워넷,0,0
파워로직스,0,0
파워풀엑스,0,0
파이오링크,0,0
파인넥스,0,0
파인디앤씨,0.74,1.19
파인디지털,0.95,1.33
파인이엠텍,0,0
파인테크닉스,0,0
파인텍,0,0
파커스,0,9.39
파크시스템스,0.27,0.25
파트론,1.85,2.44
파티게임즈,0,0
팍스넷,0,0
판도라티비,0,0
판타지오,0,0
팜스웰바이오,0,0
팜스코,0.86,0.64
팜스토리,0,0
패션플랫폼,0,0
팬스타엔터프라이즈,0,0
팬엔터테인먼트,0,0
팬오션,0,0
팬젠,0,0
퍼스텍,0,0
퍼시스,2.42,3.26
퍼시픽바이오,0,0
펄어비스,0,0
페이퍼코리아,0,0
펩트론,0,0
평화산업,0,0
평화정공,1.52,2.4
평화홀딩스,4.37,2.42
포레스팅블록체인,0,0
포메탈,1.59,1.66
포비스티앤씨,0,0
포스링크,0,0
포스코,2.41,4.12
포스코 ICT,0.9,0.96
포스코강판,2.63,2.42
포스코엠텍,3.28,1.22
포스코인터내셔널,2.75,3.3
포스코케미칼,0.88,0.63
포시에스,0,0
포인트엔지니어링,0,0
포티스,0,0
폴루스바이오팜,0,0
푸드나무,0,0.5
푸드웰,1.54,1.26
푸른기술,0.54,0.15
푸른저축은행,7.64,7.05
풀무원,0.67,1.28
풍강,0,0
풍국주정,1.94,1.04
풍산,1.68,2.19
풍산홀딩스,3.43,4.63
퓨전데이타,0,0
퓨쳐스트림네트웍스,0,0
퓨쳐켐,0,0
프럼파스트,1.89,0
프로스테믹스,0,0
프로테옴텍,0,0
프로텍,0.99,2.34
프리엠스,0.58,0.8
플랜티넷,2.87,3.41
플럼라인생명과학,0,0
플레이위드,0,0
피노텍,0,0
피델릭스,0,0
피씨디렉트,1.17,2.2
피씨엘,0,0
피앤씨테크,0,0
피앤이솔루션,0,0.85
피앤텔,0,0
피에스엠씨,0,0
피에스케이,0,0
피에스케이홀딩스,1.83,3.84
피에스텍,1.44,1.6
피엔아이컴퍼니,0,0
피엔에이치테크,0,0
피엔티,0,0
피제이메탈,4.73,4.65
피제이전자,3.47,4.13
픽셀플러스,1.0,1.66
필룩스,1.52,0
필링크,0,0
필옵틱스,0.85,0
하나금융10호스팩,0,0
하나금융11호스팩,0,0
하나금융9호스팩,0,0
하나금융지주,3.11,5.24
하나니켈1호,0,0
하나니켈2호,0,0
하나마이크론,0,1.58
하나머스트제6호스팩,0,0
하나머티리얼즈,0.68,2.07
하나제약,0,1.24
하나투어,1.46,1.89
하림,0,0
하림지주,1.07,0.87
하이골드12호,8.58,9.42
하이골드3호,0,0
하이골드8호,0,0
하이로닉,0.06,0.07
하이록코리아,1.78,3.04
하이비젼시스템,0.92,1.14
하이셈,0,0
하이스틸,1.56,0
하이제4호스팩,0,0
하이즈항공,0,0.58
하이텍팜,0.85,0.29
하이트론씨스템즈,0,0
하이트진로,3.32,4.82
하이트진로홀딩스,1.49,2.85
하츠,1.05,0.8
한국ANKOR유전,0,0
한국가구,2.95,2.82
한국가스공사,0,2.82
한국경제TV,1.84,2.57
한국공항,0.95,2.34
한국금융지주,2.32,3.03
한국기업평가,4.16,4.56
한국내화,0.83,0.63
한국단자공업,1.05,1.72
한국맥널티,0.38,0
한국비엔씨,0,0
한국석유공업,2.07,1.12
한국선재,3.58,0
한국수출포장공업,3.19,3.08
한국쉘석유,4.43,5.65
한국아트라스비엑스,0.81,0.77
한국알콜,0.71,0.7
한국유니온제약,0,0
한국자산신탁,2.46,4.13
한국전력공사,2.07,0
한국전자금융,0.89,1.22
한국전자인증,0.71,1.15
한국전자홀딩스,2.48,1.85
한국정밀기계,0,0
한국정보공학,0,0
한국정보인증,0.88,2.12
한국정보통신,0,0
한국제5호스팩,0,0
한국제6호스팩,0,0
한국제7호스팩,0,0
한국제8호스팩,0,0
한국제지,1.34,0.61
한국종합기술,1.95,1.82
한국주강,0,0
한국주철관공업,0,0
한국철강,2.38,3.62
한국카본,1.87,1.42
한국캐피탈,2.11,3.29
한국컴퓨터,2.17,4.19
한국코퍼레이션,0,0
한국콜마,0.37,0.47
한국콜마홀딩스,0.45,0.66
한국큐빅,0.61,0.64
한국타이어앤테크놀로지,0.73,1.12
한국테크놀로지,0,0
한국테크놀로지그룹,1.59,1.81
한국토지신탁,3.19,4.07
한국특수형강,0,0
한국패러랠,0,0
한국팩키지,1.39,1.62
한국프랜지공업,0,0
한국항공우주,0,0.63
한국화장품,0,0
한국화장품제조,0.21,0.28
한글과컴퓨터,1.67,1.54
한네트,2.89,3.91
한농화성,3.35,3.0
한독,0.8,1.47
한라,2.45,0
한라IMS,0.92,1.43
한라홀딩스,2.15,4.57
한류AI센터,0,0
한류타임즈,0,0
한미글로벌,2.79,2.1
한미반도체,2.03,3.21
한미사이언스,0.18,0.25
한미약품,0.08,0.11
한빛소프트,0,0
한샘,0.67,1.78
한섬,1.11,1.1
한성기업,2.29,0
한세실업,1.67,2.27
한세엠케이,1.68,2.6
한세예스24홀딩스,2.05,2.75
한솔로지스틱스,1.57,2.26
한솔시큐어,0,0
한솔씨앤피,0,0
한솔인티큐브,0,0
한솔제지,4.29,3.61
한솔케미칼,1.38,1.55
한솔테크닉스,0,0
한솔피엔에스,1.04,1.11
한솔홀딩스,1.09,0
한솔홈데코,1.41,1.46
한송네오텍,0,0
한스바이오메드,0,0
한신공영,1.65,2.23
한신기계공업,1.68,1.64
한양디지텍,0,0
한양이엔지,2.22,3.21
한양증권,4.53,3.66
한온시스템,2.19,2.96
한올바이오파마,0,0
한익스프레스,1.8,1.38
한일네트웍스,1.05,3.88
한일단조,0,0
한일사료,1.26,1.45
한일시멘트,0,0
한일진공,0,0
한일철강,1.32,0
한일현대시멘트,0,1.9
한일홀딩스,2.0,4.22
한일화학,1.25,1.44
한전KPS,3.62,5.39
한전기술,0.92,0.67
한전산업,4.84,4.75
한중엔시에스,0,0
한진,1.54,0.93
한진중공업,0,0
한진중공업홀딩스,0,0
한진칼,0.68,1.01
한창,0,0
한창산업,1.79,2.18
한창제지,1.98,0.67
한컴MDS,0.99,1.71
한컴시큐어,0,0
한컴유니맥스,0,0
한컴지엠디,0,0
한탑,0,0
한프,0,0
한화,1.45,2.23
한화갤러리아타임월드,0,1.04
한화생명,2.03,2.37
한화손해보험,1.84,2.2
한화수성스팩,0,0
한화에스비아이스팩,0,0
한화에어로스페이스,0,0
한화에이스스팩3호,0,0
한화에이스스팩4호,0,0
한화케미칼,1.11,0.99
한화투자증권,0,0
해덕파워웨이,4.85,0
해마로푸드서비스,1.28,1.42
해성디에스,1.82,2.32
해성산업,1.02,1.2
해성옵틱스,0,0
해태제과식품,0.97,1.61
핸디소프트,0,0
핸즈코퍼레이션,1.1,1.61
헝셩그룹,0,0
헬릭스미스,0,0
현대건설,1.38,0.92
현대건설기계,0,1.99
현대공업,0.93,2.55
현대그린푸드,0.54,1.47
현대글로비스,2.21,2.56
현대로템,0,0
현대리바트,0.31,1.45
현대모비스,1.33,2.11
현대미포조선,0,1.17
현대바이오,0,0
현대백화점,0.77,1.0
현대비앤지스틸,0.85,1.12
현대사료,0,0.5
현대상선,0,0
현대약품,0,0
현대에이치씨엔,1.27,1.48
현대엘리베이터,0.92,0.84
현대오토에버,0,0
현대위아,0.92,1.66
현대일렉트릭,0,0
현대자동차,2.56,3.38
현대정보기술,0,0
현대제철,1.28,1.66
현대종합상사,3.08,2.14
현대중공업,0,0
현대중공업지주,0,5.35
현대차증권,3.67,5.21
현대코퍼레이션홀딩스,3.42,3.13
현대통신,2.12,2.78
현대해상,3.19,2.75
현대홈쇼핑,1.41,1.92
현성바이탈,0,0
현우산업,3.0,3.14
현진소재,0,0
형지I&C,0,0
형지엘리트,0,0
혜인,0.86,0.56
호전실업,1.15,2.7
호텔신라,0.41,0.46
홈센타홀딩스,1.35,0
홈캐스트,0,0
화성밸브,0,0
화성산업,5.87,6.41
화승알앤에이,0.95,1.21
화승엔터프라이즈,0.15,0.33
화승인더스트리,0.24,0.58
화신,1.16,1.06
화신정공,1.59,1.72
화신테크,0,0
화이브라더스코리아,0,0
화인베스틸,0,0
